"stop_id";"stop_name";"stop_desc";"stop_lat";"stop_lon";"trip_id";"arrival_time";"departure_time";"stop_sequence";"route_id";"service_id";"trip_headsign";"trip_short_name";"direction_id";"route_short_name";"route_long_name";"route_type"
2032;"Charonne";"188 boulevard Voltaire - 75111";48,8546420474448;2,38503219333483;10022803601195204;57900;57900;29;1419803;2280360;"104";104;0;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller";1
1709;"Rue des Boulets";"232 boulevard Voltaire - 75111";48,8522227131835;2,38911565092719;10022803601195204;57960;57960;30;1419803;2280360;"104";104;0;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller";1
1651;"Nation";"Terre-plein face au 3 place de la Nation - 75112";48,8490101536482;2,39766461279101;10022803601195204;58080;58080;31;1419803;2280360;"104";104;0;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller";1
2014;"Buzenval";"51 rue de Buzenval - 75120";48,8517674745052;2,40118148387264;10022803601195204;58140;58140;32;1419803;2280360;"104";104;0;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller";1
1882;"Maraîchers";"67 bis rue des Pyrénées - 75120";48,8526004024001;2,40638498956614;10022803601195204;58200;58200;33;1419803;2280360;"104";104;0;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller";1
1745;"Porte de Montreuil";"Rue d'Avron - 75120";48,8533798778138;2,41045818741635;10022803601195204;58320;58320;34;1419803;2280360;"104";104;0;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller";1
1704;"Robespierre";"185 rue de Paris - 93048";48,8556808081969;2,42365908548302;10022803601195204;58440;58440;35;1419803;2280360;"104";104;0;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller";1
1993;"Croix-de-Chavaux (Jacques Duclos)";"Rue de Paris - 93048";48,857999073258;2,43586689567471;10022803601195204;58500;58500;36;1419803;2280360;"104";104;0;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller";1
1873;"Mairie de Montreuil";"Place Jean Jaurès - 93048";48,862280986339;2,44182767912771;10022803601195204;58620;58620;37;1419803;2280360;"104";104;0;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller";1
1804;"Pont de Sèvres";"quai Alphonse Le Gallo - 92012";48,8296903380227;2,23052843419233;10022803601195204;55560;55560;1;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
2088;"Billancourt";"88 bis avenue du Général Leclerc - 92012";48,8320876442825;2,23816077687551;10022803601195204;55620;55620;2;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1884;"Marcel Sembat";"Rue des Quatre Cheminées - 92012";48,8338085869803;2,2434806144174;10022803601195204;55680;55680;3;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1747;"Porte de Saint-Cloud";"Place de la Porte de Saint-Cloud - 75116";48,8375653344736;2,2555912744479;10022803601195204;55860;55860;4;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1936;"Exelmans";"Hôpital Henry Dunant - 75116";48,8429069785359;2,2601443978809;10022803601195204;55920;55920;5;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1816;"Michel-Ange-Molitor";"34 rue Molitor - 75116";48,845056129032;2,26191142327977;10022803601195204;55980;55980;6;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1814;"Michel-Ange-Auteuil";"55 rue d' Auteuil - 75116";48,8479245927851;2,26423590578242;10022803601195204;56040;56040;7;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1899;"Jasmin";"85 avenue Mozart - 75116";48,8524385192227;2,26793392300095;10022803601195204;56160;56160;8;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1762;"Ranelagh";"48 avenue Mozart - 75116";48,855504403002;2,26995917825576;10022803601195204;56220;56220;9;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1917;"La Muette";"5 avenue Mozart - 75116";48,8580950496832;2,27409644811061;10022803601195204;56280;56280;10;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1708;"Rue de la Pompe (Avenue Georges Mandel)";"56 avenue Georges Mandel - 75116";48,8642533844034;2,27791676202885;10022803601195204;56400;56400;11;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1637;"Trocadéro";"Place du Trocédéro - 75116";48,8630891350352;2,28684037849459;10022803601195204;56460;56460;12;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1895;"Iéna";"av. du Président Wilson - 75116";48,8643501996473;2,29404526378309;10022803601195204;56580;56580;13;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
2043;"Alma-Marceau";"Pont de l'Alma - 75116";48,8642986710467;2,30125141044993;10022803601195204;56640;56640;14;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1946;"Franklin-Roosevelt";"Palais de la Découverte - 75108";48,868812631861;2,3099263244705;10022803601195204;56760;56760;15;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1730;"Saint-Philippe du Roule";"69 avenue Franklin D. Roosevelt - 75108";48,8724706657937;2,31076910123035;10022803601195204;56820;56820;16;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1819;"Miromesnil";"29 rue de la Boétie - 75108";48,8735321406161;2,31557802486619;10022803601195204;56940;56940;17;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1715;"Saint-Augustin";"Église Saint-Augustin - 75108";48,8743867602128;2,32072783196473;10022803601195204;57000;57000;18;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1890;"Havre-Caumartin";"bd Haussmann - 75109";48,8734259765349;2,32897097329656;10022803601195204;57060;57060;19;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1972;"Chaussée d'Antin (La Fayette)";"Rue La Fayette - 75109";48,8728599894126;2,33304475092692;10022803601195204;57180;57180;20;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1702;"Richelieu-Drouot";"Rue Marivaux - 75109";48,8720961237898;2,33932555585643;10022803601195204;57240;57240;21;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1712;"Grands Boulevards";"Musée Grévin - 75109";48,8715118170782;2,34320837754486;10022803601195204;57300;57300;22;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
2001;"Bonne Nouvelle";"Boulevard de Bonne Nouvelle - 75109";48,870495832331;2,3488621174406;10022803601195204;57360;57360;23;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1678;"Strasbourg-Saint-Denis";"Porte Saint-Martin - 75102";48,8692279309876;2,35452917538582;10022803601195204;57480;57480;24;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1647;"République";"Av de la République - 75111";48,8674108288354;2,36358782555805;10022803601195204;57600;57600;25;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1844;"Oberkampf";"43 boulevard Voltaire - 75111";48,8649742906337;2,36763241156394;10022803601195204;57660;57660;26;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1714;"Saint-Ambroise";"86 boulevard Voltaire - 75111";48,8616474242993;2,3731471407723;10022803601195204;57780;57780;27;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1633;"Voltaire (Léon Blum)";"Boulevard Voltaire - 75111";48,8576637257601;2,38003629679551;10022803601195204;57840;57840;28;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
2032;"Charonne";"188 boulevard Voltaire - 75111";48,8546420474448;2,38503219333483;10022803601195204;57900;57900;29;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1709;"Rue des Boulets";"232 boulevard Voltaire - 75111";48,8522227131835;2,38911565092719;10022803601195204;57960;57960;30;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1651;"Nation";"Terre-plein face au 3 place de la Nation - 75112";48,8490101536482;2,39766461279101;10022803601195204;58080;58080;31;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
2014;"Buzenval";"51 rue de Buzenval - 75120";48,8517674745052;2,40118148387264;10022803601195204;58140;58140;32;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1882;"Maraîchers";"67 bis rue des Pyrénées - 75120";48,8526004024001;2,40638498956614;10022803601195204;58200;58200;33;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1745;"Porte de Montreuil";"Rue d'Avron - 75120";48,8533798778138;2,41045818741635;10022803601195204;58320;58320;34;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1704;"Robespierre";"185 rue de Paris - 93048";48,8556808081969;2,42365908548302;10022803601195204;58440;58440;35;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1993;"Croix-de-Chavaux (Jacques Duclos)";"Rue de Paris - 93048";48,857999073258;2,43586689567471;10022803601195204;58500;58500;36;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1873;"Mairie de Montreuil";"Place Jean Jaurès - 93048";48,862280986339;2,44182767912771;10022803601195204;58620;58620;37;1419804;2280360;"202";202;1;"9";"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Retour";1
1870;"Mairie d'Issy";"Rue du Général Leclerc - 92040";48,8243465260184;2,27356582960065;10022803960942700;53100;53100;1;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1986;"Corentin-Celton";"Rue Ernest Renan - 92040";48,8268298873941;2,27896686157434;10022803960942700;53160;53160;2;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1750;"Porte de Versailles";"Palais des Sports - 75115";48,832253452749;2,28786413781919;10022803960942700;53280;53280;3;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1984;"Convention";"337 rue de Vaugirard - 75115";48,8371369495626;2,29639609015556;10022803960942700;53400;53400;4;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1691;"Vaugirard (Adolphe Chérioux)";"Square de Vergenne - 75115";48,8394392812395;2,30107804247393;10022803960942700;53460;53460;5;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1632;"Volontaires";"25 rue des Volontaires - 75115";48,8414184426777;2,30799364938666;10022803960942700;53520;53520;6;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1782;"Pasteur";"183 rue de Vaugirard - 75115";48,8428305421094;2,31266330775911;10022803960942700;53580;53580;7;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1938;"Falguière";"138 rue du Cherche-Midi - 75115";48,844323383002;2,3175646761806;10022803960942700;53700;53700;8;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1826;"Montparnasse-Bienvenue";"Raoul Dautry (place, SNCF Montparnasse) - 75114";48,8440276361519;2,32356979721758;10022803960942700;53760;53760;9;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1842;"Notre-Dame des Champs";"Terre-plein face au 112 boulevard Raspail - 75106";48,8447830483301;2,32844448329272;10022803960942700;53820;53820;10;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1646;"Rennes";"Terre-plein face au 78 boulevard Raspail - 75106";48,8481982688248;2,32802174862811;10022803960942700;53880;53880;11;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1667;"Sèvres-Babylone";"Square Boucicaut - 75107";48,8515774689962;2,32689078834289;10022803960942700;53940;53940;12;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1710;"Rue du Bac";"Terre-plein face au 2 boulevard Raspail - 75107";48,8558913378155;2,32570499389931;10022803960942700;54060;54060;13;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1669;"Solférino";"Rue de Solférino - 75107";48,8585333595082;2,32308924878721;10022803960942700;54120;54120;14;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
2052;"Assemblée Nationale";"Angle avec le 239 bd Saint-Germain et la rue de Courty - 75107";48,8614539042949;2,32030969050736;10022803960942700;54180;54180;15;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1982;"Concorde";"Place de la Concorde - 75108";48,8654893908901;2,3214117892138;10022803960942700;54240;54240;16;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1869;"Madeleine";"Rue De Sèze - 75108";48,8697947152178;2,32461201202227;10022803960942700;54360;54360;17;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1723;"Saint-Lazare";"Rue de l' Arcade - 75108";48,8754209777893;2,3266952720717;10022803960942700;54480;54480;18;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1686;"Trinité-d'Estienne d'Orves";"50 rue de Chateaudun - 75109";48,8763290374387;2,3318045685106;10022803960942700;54540;54540;19;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1841;"Notre-Dame de Lorette";"Rue de Chateaudun - 75109";48,8760505542374;2,33790869203761;10022803960942700;54600;54600;20;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1720;"Saint-Georges";"Place Saint-Georges - 75109";48,8785939552362;2,33782696891702;10022803960942700;54660;54660;21;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1792;"Pigalle";"26 boulevard de Clichy - 75118";48,8820270896262;2,33721380174786;10022803960942700;54780;54780;22;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
2037;"Abbesses";"Place des Abbesses - 75118";48,8843997149084;2,33839938417104;10022803960942700;54840;54840;23;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1920;"Lamarck-Caulaincourt";"Lamarck (53/53 bis rue) - 75118";48,8897381077178;2,33914908667412;10022803960942700;54900;54900;24;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1906;"Jules Joffrin";"2 place Jules Joffrin - 75118";48,8924969769303;2,3443284105515;10022803960942700;55020;55020;25;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1883;"Marcadet-Poissonniers";"88 boulevard Barbès - 75118";48,8916068227185;2,34954831098892;10022803960942700;55080;55080;26;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1886;"Marx-Dormoy";"4 rue de la Chapelle - 75118";48,8903740812211;2,35979700867061;10022803960942700;55140;55140;27;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1743;"Porte de la Chapelle";"Rue Raymond Queneau - 75118";48,8979593432415;2,35925506957965;10022803960942700;55260;55260;28;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
3901291;"Front Populaire";"Place du Front Populaire - 93001";48,9066665878747;2,36523013585438;10022803960942700;55440;55440;29;1488308;2280396;"101";101;0;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Aller";1
1870;"Mairie d'Issy";"Rue du Général Leclerc - 92040";48,8243465260184;2,27356582960065;10022803960942700;53100;53100;1;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1986;"Corentin-Celton";"Rue Ernest Renan - 92040";48,8268298873941;2,27896686157434;10022803960942700;53160;53160;2;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1750;"Porte de Versailles";"Palais des Sports - 75115";48,832253452749;2,28786413781919;10022803960942700;53280;53280;3;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1984;"Convention";"337 rue de Vaugirard - 75115";48,8371369495626;2,29639609015556;10022803960942700;53400;53400;4;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1691;"Vaugirard (Adolphe Chérioux)";"Square de Vergenne - 75115";48,8394392812395;2,30107804247393;10022803960942700;53460;53460;5;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1632;"Volontaires";"25 rue des Volontaires - 75115";48,8414184426777;2,30799364938666;10022803960942700;53520;53520;6;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1782;"Pasteur";"183 rue de Vaugirard - 75115";48,8428305421094;2,31266330775911;10022803960942700;53580;53580;7;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1938;"Falguière";"138 rue du Cherche-Midi - 75115";48,844323383002;2,3175646761806;10022803960942700;53700;53700;8;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1826;"Montparnasse-Bienvenue";"Raoul Dautry (place, SNCF Montparnasse) - 75114";48,8440276361519;2,32356979721758;10022803960942700;53760;53760;9;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1842;"Notre-Dame des Champs";"Terre-plein face au 112 boulevard Raspail - 75106";48,8447830483301;2,32844448329272;10022803960942700;53820;53820;10;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1646;"Rennes";"Terre-plein face au 78 boulevard Raspail - 75106";48,8481982688248;2,32802174862811;10022803960942700;53880;53880;11;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1667;"Sèvres-Babylone";"Square Boucicaut - 75107";48,8515774689962;2,32689078834289;10022803960942700;53940;53940;12;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1710;"Rue du Bac";"Terre-plein face au 2 boulevard Raspail - 75107";48,8558913378155;2,32570499389931;10022803960942700;54060;54060;13;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1669;"Solférino";"Rue de Solférino - 75107";48,8585333595082;2,32308924878721;10022803960942700;54120;54120;14;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
2052;"Assemblée Nationale";"Angle avec le 239 bd Saint-Germain et la rue de Courty - 75107";48,8614539042949;2,32030969050736;10022803960942700;54180;54180;15;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1982;"Concorde";"Place de la Concorde - 75108";48,8654893908901;2,3214117892138;10022803960942700;54240;54240;16;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1869;"Madeleine";"Rue De Sèze - 75108";48,8697947152178;2,32461201202227;10022803960942700;54360;54360;17;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1723;"Saint-Lazare";"Rue de l' Arcade - 75108";48,8754209777893;2,3266952720717;10022803960942700;54480;54480;18;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1686;"Trinité-d'Estienne d'Orves";"50 rue de Chateaudun - 75109";48,8763290374387;2,3318045685106;10022803960942700;54540;54540;19;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1841;"Notre-Dame de Lorette";"Rue de Chateaudun - 75109";48,8760505542374;2,33790869203761;10022803960942700;54600;54600;20;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1720;"Saint-Georges";"Place Saint-Georges - 75109";48,8785939552362;2,33782696891702;10022803960942700;54660;54660;21;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1792;"Pigalle";"26 boulevard de Clichy - 75118";48,8820270896262;2,33721380174786;10022803960942700;54780;54780;22;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
2037;"Abbesses";"Place des Abbesses - 75118";48,8843997149084;2,33839938417104;10022803960942700;54840;54840;23;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1920;"Lamarck-Caulaincourt";"Lamarck (53/53 bis rue) - 75118";48,8897381077178;2,33914908667412;10022803960942700;54900;54900;24;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1906;"Jules Joffrin";"2 place Jules Joffrin - 75118";48,8924969769303;2,3443284105515;10022803960942700;55020;55020;25;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1883;"Marcadet-Poissonniers";"88 boulevard Barbès - 75118";48,8916068227185;2,34954831098892;10022803960942700;55080;55080;26;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1886;"Marx-Dormoy";"4 rue de la Chapelle - 75118";48,8903740812211;2,35979700867061;10022803960942700;55140;55140;27;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1743;"Porte de la Chapelle";"Rue Raymond Queneau - 75118";48,8979593432415;2,35925506957965;10022803960942700;55260;55260;28;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
3901291;"Front Populaire";"Place du Front Populaire - 93001";48,9066665878747;2,36523013585438;10022803960942700;55440;55440;29;1488309;2280396;"202";202;1;"12";"(MAIRIE D'ISSY <-> FRONT POPULAIRE) - Retour";1
1834;"Nation";"Terre-plein face au 3 place de la Nation - 75112";48,8474552623419;2,3977717436109;10022803101193702;49020;49020;1;1495356;2280310;"102";102;0;"6";"(NATION <-> CHARLES DE GAULLE - ETOILE) - Aller";1
1789;"Picpus";"46 avenue de Saint-Mandé - 75112";48,8453231146139;2,40178631376069;10022803101193702;49080;49080;2;1495356;2280310;"102";102;0;"6";"(NATION <-> CHARLES DE GAULLE - ETOILE) - Aller";1
2065;"Bel-Air";"34 boulevard de Picpus - 75112";48,8414320066483;2,40086919338009;10022803101193702;49140;49140;3;1495356;2280310;"102";102;0;"6";"(NATION <-> CHARLES DE GAULLE - ETOILE) - Aller";1
2081;"Daumesnil (Félix Eboué)";"Place Félix Eboué - 75112";48,839376463125;2,39578806041565;10022803101193702;49260;49260;4;1495356;2280310;"102";102;0;"6";"(NATION <-> CHARLES DE GAULLE - ETOILE) - Aller";1
2082;"Dugommier";"3 boulevard de Reuilly - 75112";48,8388761516785;2,38934738757029;10022803101193702;49320;49320;5;1495356;2280310;"102";102;0;"6";"(NATION <-> CHARLES DE GAULLE - ETOILE) - Aller";1
2068;"Bercy";"Place du Bataillon du Pacifique - 75112";48,8401922444035;2,37947725726606;10022803101193702;49380;49380;6;1495356;2280310;"102";102;0;"6";"(NATION <-> CHARLES DE GAULLE - ETOILE) - Aller";1
1644;"Quai de la Gare";"Quai de la Gare - 75113";48,8376146757853;2,3738521156805;10022803101193702;49440;49440;7;1495356;2280310;"102";102;0;"6";"(NATION <-> CHARLES DE GAULLE - ETOILE) - Aller";1
1974;"Chevaleret";"Terre-plein face au 79 boulevard Vincent Auriol - 75113";48,83496497072;2,3680913458794;10022803101193702;49500;49500;8;1495356;2280310;"102";102;0;"6";"(NATION <-> CHARLES DE GAULLE - ETOILE) - Aller";1
1836;"Nationale";"Terre-plein face au 124-143 boulevard Vincent Auriol - 75113";48,8328812886788;2,3619094080162;10022803101193702;49560;49560;9;1495356;2280310;"102";102;0;"6";"(NATION <-> CHARLES DE GAULLE - ETOILE) - Aller";1
1794;"Place d'Italie";"Place d' Italie - 75113";48,8311118382571;2,35579614571306;10022803101193702;49620;49620;10;1495356;2280310;"102";102;0;"6";"(NATION <-> CHARLES DE GAULLE - ETOILE) - Aller";1
1987;"Corvisart";"Boulevard Auguste Blanqui - 75113";48,8298632521128;2,35062272793209;10022803101193702;49740;49740;11;1495356;2280310;"102";102;0;"6";"(NATION <-> CHARLES DE GAULLE - ETOILE) - Aller";1
1962;"Glacière";"Face au 124 boulevard Auguste Blanqui - 75113";48,8312479519874;2,34312207582299;10022803101193702;49800;49800;12;1495356;2280310;"102";102;0;"6";"(NATION <-> CHARLES DE GAULLE - ETOILE) - Aller";1
1640;"Saint-Jacques";"Terre-plein face au 46 boulevard Saint-Jacques - 75114";48,8329916917758;2,33668289664435;10022803101193702;49860;49860;13;1495356;2280310;"102";102;0;"6";"(NATION <-> CHARLES DE GAULLE - ETOILE) - Aller";1
1997;"Denfert-Rochereau";"2 avenue du Général Leclerc - 75114";48,8339982367483;2,3332385011588;10022803101193702;49980;49980;14;1495356;2280310;"102";102;0;"6";"(NATION <-> CHARLES DE GAULLE - ETOILE) - Aller";1
1763;"Raspail";"Boulevard Edgard Quinet - 75114";48,8388783785655;2,33067841928826;10022803101193702;50040;50040;15;1495356;2280310;"102";102;0;"6";"(NATION <-> CHARLES DE GAULLE - ETOILE) - Aller";1
